danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,edm,latin,pop,r&b,rap,rock,predicted_value
0.688,0.502,7.0,-9.477,1.0,0.0299,0.479,0.000622,0.123,0.618,127.96,217845.0,0,0,1,0,0,0,0.0
0.735,0.383,0.0,-16.438,1.0,0.143,0.309,0.0,0.117,0.467,159.081,107170.0,0,1,0,0,0,0,0.0
0.657,0.401,3.0,-8.749,1.0,0.0294,0.329,0.0,0.123,0.682,129.995,204245.0,0,1,0,0,0,0,0.0
0.627,0.706,0.0,-7.128,0.0,0.0258,0.0189,8.55e-06,0.191,0.671,87.994,199653.0,0,0,0,1,0,0,0.0
0.184,0.841,0.0,-4.723,1.0,0.0468,0.000827,4.34e-05,0.0422,0.348,88.225,257640.0,0,0,0,0,0,1,0.0
0.653,0.756,0.0,-7.794,1.0,0.0366,0.00364,0.00651,0.089,0.42,120.82,285596.0,0,1,0,0,0,0,0.0
0.206,0.733,2.0,-5.817,1.0,0.0378,0.485,0.0,0.107,0.439,74.744,240995.0,0,0,1,0,0,0,1.0
0.835,0.669,6.0,-5.582,0.0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080.0,0,0,1,0,0,0,0.0
0.336,0.792,9.0,-10.875,1.0,0.0848,0.00349,0.00178,0.0437,0.425,155.588,355304.0,0,0,0,0,0,1,1.0
0.689,0.739,2.0,-5.81,1.0,0.026,1.51e-05,0.509,0.064,0.578,120.423,233867.0,0,0,1,0,0,0,0.0
0.691,0.821,0.0,-4.527,1.0,0.0401,0.136,0.000115,0.092,0.759,104.961,222000.0,0,0,1,0,0,0,1.0
0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,227533.0,0,1,0,0,0,0,0.0
0.623,0.127,6.0,-14.935,1.0,0.0306,0.452,0.0,0.114,0.237,91.625,334040.0,0,0,0,0,0,1,0.0
0.587,0.891,11.0,-3.381,1.0,0.0361,0.000261,0.00454,0.314,0.705,124.005,255573.0,0,0,1,0,0,0,0.0
0.741,0.87,6.0,-3.494,0.0,0.503,0.00813,0.0,0.114,0.663,184.194,254723.0,0,0,0,0,1,0,1.0
0.924,0.791,0.0,-5.401,1.0,0.0681,0.279,0.0,0.0661,0.881,105.107,173453.0,0,0,0,0,1,0,0.0
0.77,0.724,8.0,-5.484,1.0,0.0495,0.0167,0.0105,0.353,0.898,121.974,176840.0,1,0,0,0,0,0,1.0
0.764,0.764,9.0,-6.599,0.0,0.408,0.628,0.0,0.0919,0.223,86.978,137968.0,0,0,0,0,1,0,0.0
0.66,0.863,0.0,-4.852,1.0,0.042,0.00452,0.000204,0.179,0.407,126.989,178583.0,1,0,0,0,0,0,0.0
0.802,0.958,10.0,-4.586,1.0,0.0588,0.000932,0.851,0.0589,0.366,123.014,394146.0,1,0,0,0,0,0,0.0
0.726,0.967,1.0,-3.166,1.0,0.0433,0.0216,0.611,0.0658,0.28,128.004,214000.0,1,0,0,0,0,0,0.0
0.675,0.415,1.0,-12.514,1.0,0.384,0.318,0.0,0.136,0.696,79.394,184784.0,0,0,0,0,1,0,0.0
0.425,0.747,10.0,-14.356,0.0,0.0598,0.0113,0.000461,0.266,0.557,126.734,148663.0,0,1,0,0,0,0,0.0
0.6,0.528,0.0,-6.554,1.0,0.0308,0.263,0.0,0.588,0.142,108.025,284853.0,0,1,0,0,0,0,0.0
0.62,0.529,7.0,-7.976,1.0,0.0306,0.158,0.0,0.228,0.63,103.18,351000.0,0,0,0,0,0,1,0.0
0.616,0.677,9.0,-7.103,0.0,0.0364,0.0394,0.553,0.23,0.821,100.001,291657.0,0,0,0,1,0,0,0.0
0.46,0.768,9.0,-5.827,0.0,0.193,0.0176,0.0,0.0661,0.6,150.061,216093.0,0,0,1,0,0,0,1.0
0.719,0.784,8.0,-4.087,0.0,0.0354,0.432,0.000263,0.334,0.385,94.004,354692.0,0,1,0,0,0,0,0.0
0.644,0.535,8.0,-9.899,1.0,0.043,0.0834,7.41e-05,0.154,0.337,125.933,142168.0,0,1,0,0,0,0,0.0
0.585,0.579,10.0,-9.387,0.0,0.447,0.15,0.0,0.111,0.281,120.838,185218.0,0,0,0,0,1,0,0.0
0.808,0.692,11.0,-12.104,1.0,0.05,0.0208,9.14e-05,0.218,0.772,106.954,229213.0,0,0,0,1,0,0,0.0
0.653,0.69,1.0,-5.003,1.0,0.0756,0.109,0.0,0.136,0.652,110.214,178501.0,0,0,1,0,0,0,0.0
0.481,0.262,7.0,-15.73,1.0,0.0414,0.735,0.0114,0.832,0.375,122.883,334744.0,0,0,0,0,0,1,1.0
0.722,0.812,9.0,-3.352,0.0,0.0924,0.0205,2.51e-05,0.131,0.657,124.909,213041.0,1,0,0,0,0,0,1.0
0.494,0.435,11.0,-13.297,0.0,0.0839,0.26,0.0,0.215,0.819,88.571,208797.0,0,0,0,1,0,0,0.0
0.559,0.157,1.0,-10.132,1.0,0.0414,0.887,0.0,0.107,0.348,130.877,190430.0,0,0,0,1,0,0,0.0
0.632,0.639,5.0,-5.938,1.0,0.0259,0.00143,0.0,0.221,0.733,95.506,196893.0,0,0,0,0,0,1,0.0
0.688,0.717,1.0,-5.146,1.0,0.27,0.079,0.0,0.433,0.586,75.441,292023.0,0,0,0,0,1,0,0.0
0.814,0.661,0.0,-6.453,1.0,0.356,0.186,0.0,0.163,0.474,139.956,168307.0,0,0,0,0,1,0,1.0
0.908,0.762,9.0,-4.773,0.0,0.153,0.0658,0.0,0.104,0.869,148.016,297933.0,0,0,0,0,1,0,1.0
0.629,0.918,9.0,-5.191,0.0,0.0546,0.161,0.824,0.308,0.211,128.055,148840.0,1,0,0,0,0,0,0.0
0.589,0.491,5.0,-7.849,0.0,0.0629,0.197,1.87e-05,0.192,0.456,139.852,170800.0,0,0,0,0,1,0,0.0
0.5,0.824,4.0,-5.846,0.0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920.0,0,0,0,0,0,1,0.0
0.624,0.653,8.0,-6.582,0.0,0.176,0.575,0.0,0.104,0.565,73.884,288333.0,0,0,0,0,1,0,0.0
0.669,0.888,7.0,-5.508,0.0,0.0986,0.0377,0.00172,0.337,0.303,128.002,398333.0,1,0,0,0,0,0,0.0
0.283,0.849,9.0,-7.148,1.0,0.158,0.000347,0.00246,0.132,0.536,156.654,353880.0,0,0,0,0,0,1,0.0
0.723,0.647,7.0,-10.483,1.0,0.0567,0.257,0.000285,0.0562,0.96,125.016,344907.0,0,0,0,0,0,1,0.0
0.548,0.534,9.0,-10.493,1.0,0.342,0.0898,0.0,0.138,0.192,155.872,224679.0,0,0,0,0,1,0,0.0
0.677,0.722,2.0,-4.443,0.0,0.0626,0.538,0.0,0.11,0.786,172.0,173452.0,0,1,0,0,0,0,1.0
0.587,0.994,2.0,-5.61,1.0,0.045,0.155,0.0734,0.0319,0.481,151.941,153133.0,0,0,0,0,0,1,0.0
0.313,0.59,2.0,-12.511,1.0,0.0346,0.00612,0.00269,0.973,0.562,181.94,286120.0,0,0,0,0,0,1,0.0
0.741,0.461,10.0,-9.59,0.0,0.0373,0.0344,0.503,0.0933,0.174,107.984,329467.0,1,0,0,0,0,0,0.0
0.894,0.791,2.0,-4.699,1.0,0.112,0.0183,0.0,0.0388,0.583,105.018,250373.0,0,0,0,0,1,0,0.0
0.838,0.458,8.0,-8.755,1.0,0.229,0.144,0.0,0.133,0.526,140.029,187819.0,0,0,0,0,1,0,0.0
0.671,0.782,11.0,-8.016,0.0,0.0401,0.0133,0.448,0.317,0.704,121.993,362720.0,0,0,0,0,0,1,0.0
0.784,0.714,5.0,-3.167,0.0,0.0753,0.00763,0.744,0.0937,0.41,125.027,143160.0,1,0,0,0,0,0,0.0
0.786,0.658,0.0,-2.61,1.0,0.0661,0.0856,0.0,0.0689,0.458,170.037,202333.0,0,0,0,1,0,0,1.0
0.612,0.921,7.0,-2.879,1.0,0.0848,0.0183,0.0,0.0576,0.453,139.986,202173.0,0,0,1,0,0,0,1.0
0.567,0.951,8.0,-5.087,0.0,0.0388,0.0213,0.302,0.101,0.267,138.03,202000.0,1,0,0,0,0,0,1.0
0.757,0.485,9.0,-12.309,1.0,0.0648,0.402,0.619,0.193,0.372,110.371,148707.0,0,0,0,1,0,0,0.0
0.691,0.982,2.0,-2.894,1.0,0.13,0.00301,0.195,0.244,0.364,128.03,330013.0,1,0,0,0,0,0,0.0
0.662,0.349,5.0,-14.022,0.0,0.214,0.637,0.00213,0.124,0.234,141.951,139691.0,0,0,0,1,0,0,0.0
0.733,0.714,1.0,-10.638,1.0,0.219,0.127,0.0,0.0899,0.844,164.011,205056.0,0,1,0,0,0,0,0.0
0.9,0.781,1.0,-5.452,1.0,0.159,0.108,0.0,0.0513,0.79,135.025,165150.0,0,0,0,0,1,0,0.0
0.797,0.93,11.0,-3.37,0.0,0.0455,0.0636,0.000123,0.951,0.907,123.985,159587.0,0,0,1,0,0,0,0.0
0.831,0.648,2.0,-8.433,1.0,0.0438,0.581,0.0,0.114,0.171,117.98,210302.0,0,1,0,0,0,0,1.0
0.777,0.801,8.0,-5.588,1.0,0.0568,0.00354,2.06e-06,0.0927,0.287,93.001,211584.0,0,0,0,1,0,0,0.0
0.46,0.974,2.0,-5.095,1.0,0.156,0.0537,7.95e-06,0.329,0.444,112.684,284973.0,0,0,0,0,0,1,0.0
0.666,0.715,2.0,-5.276,0.0,0.261,0.111,9.69e-06,0.23,0.725,88.046,223507.0,0,0,0,0,1,0,0.0
0.642,0.913,5.0,-5.249,0.0,0.0517,0.0291,0.00054,0.355,0.474,120.035,192092.0,0,1,0,0,0,0,0.0
0.743,0.943,2.0,-1.966,1.0,0.296,0.0254,0.0703,0.402,0.177,127.978,226875.0,1,0,0,0,0,0,0.0
0.688,0.62,11.0,-8.029,0.0,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960.0,0,1,0,0,0,0,0.0
0.529,0.563,9.0,-9.519,1.0,0.186,0.0319,0.000307,0.0229,0.739,205.958,224941.0,0,0,0,0,1,0,0.0
0.538,0.127,11.0,-16.057,1.0,0.0284,0.589,0.00017,0.238,0.527,62.829,203573.0,0,1,0,0,0,0,0.0
0.689,0.658,9.0,-7.532,0.0,0.0767,0.154,0.0,0.499,0.608,149.991,310133.0,0,0,0,0,1,0,0.0
0.592,0.977,6.0,-3.389,1.0,0.312,0.206,0.000103,0.0703,0.496,126.178,175254.0,1,0,0,0,0,0,1.0
0.945,0.584,6.0,-7.649,0.0,0.044,0.0955,0.341,0.147,0.626,124.996,168547.0,0,0,1,0,0,0,1.0
0.502,0.924,4.0,-6.299,1.0,0.0503,0.0127,0.0,0.162,0.922,149.186,219667.0,0,0,1,0,0,0,1.0
0.702,0.711,3.0,-11.172,0.0,0.374,0.362,0.0,0.0832,0.586,98.717,312000.0,0,0,0,0,1,0,0.0
0.697,0.665,6.0,-12.907,0.0,0.0412,0.0476,0.00665,0.0796,0.485,108.535,289680.0,0,0,0,0,0,1,0.0
0.503,0.923,7.0,-5.25,0.0,0.0516,0.085,0.747,0.271,0.421,118.758,234000.0,0,0,1,0,0,0,0.0
0.655,0.855,8.0,-9.347,0.0,0.257,0.0114,0.000199,0.476,0.508,120.014,206360.0,0,0,0,1,0,0,0.0
0.602,0.726,5.0,-4.856,0.0,0.129,0.382,0.0,0.0691,0.554,90.108,202667.0,0,0,0,1,0,0,0.0
0.789,0.525,0.0,-4.323,1.0,0.123,0.126,0.0,0.0958,0.073,137.006,234764.0,0,0,0,0,1,0,1.0
0.521,0.809,6.0,-5.296,1.0,0.128,0.15,1.25e-06,0.199,0.491,149.962,184870.0,0,0,0,0,1,0,0.0
0.499,0.16,7.0,-13.632,1.0,0.0362,0.899,3.8e-05,0.106,0.103,77.09,248173.0,0,0,0,1,0,0,0.0
0.465,0.714,11.0,-6.611,0.0,0.0317,0.00591,0.624,0.16,0.294,140.026,260571.0,0,0,1,0,0,0,0.0
0.537,0.901,1.0,-3.191,1.0,0.135,0.00143,0.0591,0.0835,0.755,158.057,203407.0,0,0,0,0,0,1,0.0
0.876,0.738,2.0,-4.835,1.0,0.0941,0.2,0.0,0.12,0.741,96.006,195867.0,0,1,0,0,0,0,1.0
0.61,0.789,1.0,-5.485,0.0,0.0378,0.00221,0.0,0.122,0.57,92.021,201533.0,0,0,1,0,0,0,0.0
0.768,0.519,0.0,-9.313,0.0,0.202,0.451,0.00303,0.102,0.515,171.899,158550.0,0,0,0,0,1,0,0.0
0.574,0.927,11.0,-5.536,0.0,0.377,0.0384,0.0,0.137,0.51,105.575,312467.0,0,0,0,0,1,0,0.0
0.627,0.723,2.0,-2.065,1.0,0.0512,0.00052,0.712,0.792,0.231,99.937,227400.0,1,0,0,0,0,0,0.0
0.646,0.629,8.0,-10.775,0.0,0.0427,0.00426,0.277,0.122,0.173,109.013,283067.0,0,0,0,1,0,0,0.0
0.168,0.326,5.0,-9.981,1.0,0.0324,0.721,0.0006,0.316,0.322,174.794,182400.0,0,0,0,1,0,0,0.0
0.691,0.759,1.0,-5.125,0.0,0.023,0.068,0.0,0.0894,0.703,98.005,213138.0,0,0,0,1,0,0,1.0
0.483,0.788,3.0,-3.473,1.0,0.0341,0.157,0.0,0.177,0.449,143.001,225760.0,0,0,1,0,0,0,0.0
0.511,0.917,5.0,-4.654,1.0,0.0826,0.000136,0.0,0.27,0.177,125.001,197390.0,0,0,0,0,0,1,0.0
0.554,0.708,3.0,-5.318,0.0,0.0271,0.0594,2.72e-06,0.143,0.512,131.157,200027.0,0,0,0,0,0,1,1.0
0.703,0.832,0.0,-7.202,0.0,0.0689,0.00149,0.127,0.0696,0.667,122.029,196489.0,0,0,1,0,0,0,0.0
0.799,0.843,11.0,-4.424,0.0,0.053,0.0338,3.33e-05,0.199,0.96,110.726,253347.0,0,0,0,1,0,0,0.0
0.702,0.949,4.0,-1.924,0.0,0.0554,0.0247,0.907,0.144,0.0383,128.02,217500.0,1,0,0,0,0,0,0.0
0.54,0.674,4.0,-8.734,1.0,0.0296,0.0978,0.156,0.147,0.165,95.036,195107.0,0,0,0,1,0,0,0.0
0.228,0.999,6.0,-16.145,0.0,0.0562,0.47,0.924,0.852,1e-05,108.354,177485.0,0,1,0,0,0,0,0.0
0.689,0.403,9.0,-9.099,0.0,0.0405,0.752,1.89e-05,0.12,0.124,124.548,203407.0,0,0,1,0,0,0,0.0
0.722,0.836,5.0,-11.293,1.0,0.083,0.151,0.000178,0.393,0.807,107.189,263400.0,0,0,0,1,0,0,0.0
0.595,0.682,0.0,-4.437,1.0,0.0306,0.0204,7e-05,0.187,0.498,79.927,240187.0,0,0,0,1,0,0,0.0
0.663,0.971,2.0,-2.314,1.0,0.269,0.00746,0.00268,0.446,0.367,149.991,243200.0,0,1,0,0,0,0,0.0
0.543,0.715,2.0,-8.89,1.0,0.0356,0.0192,0.0,0.256,0.468,124.011,180943.0,0,0,0,0,0,1,0.0
0.688,0.688,3.0,-5.84,1.0,0.0357,0.3,0.0,0.0982,0.451,114.011,193321.0,0,1,0,0,0,0,0.0
0.599,0.888,11.0,-2.931,0.0,0.0514,0.0273,0.0,0.28,0.833,121.05,197587.0,0,0,1,0,0,0,0.0
0.577,0.719,11.0,-5.575,0.0,0.0564,0.0352,0.0,0.079,0.615,175.979,240973.0,0,0,0,0,0,1,0.0
0.497,0.701,7.0,-6.834,1.0,0.119,0.000568,0.000287,0.352,0.18,76.918,229531.0,0,0,1,0,0,0,0.0
0.48,0.974,10.0,-1.842,1.0,0.066,0.000477,0.901,0.43,0.687,69.952,220707.0,1,0,0,0,0,0,0.0
0.669,0.809,7.0,-7.146,1.0,0.147,0.00137,0.0,0.38,0.572,97.885,249293.0,0,0,0,0,1,0,0.0
0.774,0.573,1.0,-9.315,1.0,0.0647,0.0158,0.0628,0.132,0.475,101.976,214118.0,1,0,0,0,0,0,0.0
0.422,0.863,11.0,-7.453,0.0,0.388,0.0531,0.0,0.116,0.363,92.831,447400.0,0,0,0,0,1,0,0.0
0.701,0.417,6.0,-7.818,0.0,0.0329,0.0888,0.000648,0.375,0.186,95.003,194840.0,0,0,0,1,0,0,0.0
0.355,0.711,11.0,-6.13,0.0,0.0313,0.00117,0.000865,0.334,0.432,102.189,232973.0,0,0,1,0,0,0,0.0
0.701,0.657,1.0,-4.622,0.0,0.118,0.0131,0.133,0.104,0.353,128.006,238771.0,1,0,0,0,0,0,0.0
0.868,0.964,2.0,-3.72,1.0,0.111,0.0467,1.51e-05,0.0708,0.868,98.913,312960.0,0,0,0,0,1,0,0.0
0.945,0.364,7.0,-12.81,1.0,0.164,0.0634,0.0,0.0938,0.852,102.39,241667.0,0,0,0,0,1,0,0.0
0.72,0.824,6.0,-4.887,1.0,0.0275,0.0259,2.74e-05,0.309,0.572,101.0,218600.0,0,0,1,0,0,0,1.0
0.494,0.724,6.0,-3.918,0.0,0.329,0.00589,0.0,0.0344,0.534,86.24,310440.0,0,0,0,0,1,0,0.0
0.685,0.915,9.0,-5.785,0.0,0.0455,0.00805,0.0622,0.156,0.863,136.817,170040.0,0,0,0,0,0,1,0.0
0.612,0.49,4.0,-10.261,0.0,0.0918,0.24,0.000907,0.358,0.894,152.011,195997.0,0,0,0,0,1,0,0.0
0.675,0.919,8.0,-5.385,1.0,0.127,0.0799,0.0,0.143,0.585,124.982,163049.0,1,0,0,0,0,0,0.0
0.647,0.795,1.0,-3.548,0.0,0.0372,0.0635,0.0,0.188,0.409,127.992,192402.0,0,0,1,0,0,0,1.0
0.951,0.736,10.0,-8.286,1.0,0.0599,0.098,0.000217,0.307,0.558,121.075,330693.0,0,0,1,0,0,0,0.0
0.694,0.649,3.0,-7.176,1.0,0.0281,0.357,0.00258,0.0868,0.603,111.98,403040.0,0,0,0,0,0,1,0.0
0.666,0.814,0.0,-5.536,1.0,0.0736,0.0333,7.02e-06,0.0535,0.478,99.913,219387.0,0,0,0,1,0,0,0.0
0.493,0.527,8.0,-8.128,1.0,0.247,0.144,3.52e-06,0.38,0.886,154.053,309000.0,0,0,0,0,1,0,1.0
0.722,0.955,7.0,-5.303,1.0,0.0775,0.00169,0.692,0.348,0.369,127.988,155625.0,1,0,0,0,0,0,0.0
0.598,0.904,4.0,-2.293,1.0,0.0507,0.331,0.0,0.264,0.503,138.091,198075.0,0,0,1,0,0,0,1.0
0.804,0.603,2.0,-6.618,1.0,0.0606,4.3e-05,0.0422,0.0669,0.685,125.001,399360.0,1,0,0,0,0,0,0.0
0.803,0.784,11.0,-5.97,0.0,0.198,0.0012,0.000161,0.0794,0.801,90.185,296907.0,0,0,0,0,1,0,0.0
0.659,0.483,5.0,-9.026,1.0,0.0318,0.517,4.17e-05,0.0903,0.314,122.087,204907.0,0,0,0,0,1,0,0.0
0.69,0.854,8.0,-4.895,1.0,0.103,0.0114,0.793,0.0662,0.618,150.014,173600.0,1,0,0,0,0,0,0.0
0.699,0.687,7.0,-3.997,0.0,0.106,0.308,3.63e-05,0.121,0.499,88.932,189977.0,0,0,0,0,1,0,0.0
0.675,0.797,9.0,-3.784,0.0,0.359,0.145,0.0,0.127,0.888,89.977,296054.0,0,1,0,0,0,0,0.0
0.554,0.899,8.0,-4.573,1.0,0.408,0.0521,0.0,0.0568,0.552,171.966,227893.0,0,0,0,1,0,0,1.0
0.784,0.645,10.0,-7.325,0.0,0.402,0.00936,0.000132,0.117,0.59,109.978,226720.0,0,1,0,0,0,0,1.0
0.732,0.85,1.0,-5.999,1.0,0.0444,0.114,2.02e-06,0.0388,0.372,124.024,193548.0,0,0,1,0,0,0,1.0
0.747,0.877,9.0,-3.782,0.0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138.0,0,0,1,0,0,0,0.0
0.45,0.951,6.0,-5.034,0.0,0.0881,0.00845,0.311,0.35,0.356,136.052,220593.0,1,0,0,0,0,0,0.0
0.603,0.865,9.0,-6.913,1.0,0.034,0.00991,0.0227,0.203,0.287,123.987,189498.0,1,0,0,0,0,0,1.0
0.547,0.968,11.0,-3.956,1.0,0.258,0.00481,0.0714,0.419,0.166,132.106,173500.0,1,0,0,0,0,0,0.0
0.633,0.706,10.0,-5.137,0.0,0.0627,0.000587,0.0795,0.245,0.399,128.187,189147.0,0,0,1,0,0,0,0.0
0.62,0.574,5.0,-7.788,0.0,0.0479,0.57,0.0,0.19,0.352,100.021,250173.0,0,0,0,0,1,0,0.0
0.775,0.696,1.0,-5.184,0.0,0.0681,0.0559,0.00184,0.157,0.775,92.007,190570.0,0,1,0,0,0,0,0.0
0.539,0.495,1.0,-9.895,1.0,0.105,0.0107,0.791,0.486,0.392,94.747,232400.0,1,0,0,0,0,0,0.0
0.833,0.918,2.0,-4.401,0.0,0.0327,0.0646,2.49e-05,0.147,0.967,128.023,250373.0,0,0,0,1,0,0,0.0
0.903,0.936,8.0,-4.947,0.0,0.0863,0.00761,0.0289,0.0188,0.762,128.0,217734.0,1,0,0,0,0,0,0.0
0.735,0.747,10.0,-4.959,1.0,0.0837,0.0741,0.0,0.103,0.555,123.025,232907.0,0,1,0,0,0,0,1.0
0.726,0.71,1.0,-6.144,0.0,0.362,0.629,1.16e-06,0.177,0.402,103.873,200909.0,1,0,0,0,0,0,0.0
0.591,0.639,2.0,-5.166,0.0,0.0925,0.22,0.0,0.088,0.318,75.563,180817.0,0,0,0,1,0,0,0.0
0.783,0.59,8.0,-8.067,1.0,0.266,0.0255,0.0,0.123,0.425,78.494,235414.0,0,0,0,0,1,0,0.0
0.794,0.632,9.0,-6.305,0.0,0.0346,0.0638,0.457,0.136,0.228,81.004,254112.0,0,0,0,1,0,0,0.0
0.412,0.528,1.0,-6.613,1.0,0.0259,0.298,5.03e-05,0.332,0.175,79.962,265093.0,0,0,0,0,0,1,1.0
0.293,0.91,7.0,-5.752,1.0,0.0586,4.12e-05,0.555,0.278,0.35,84.491,262427.0,0,0,0,0,0,1,0.0
0.822,0.611,0.0,-5.448,1.0,0.17,0.0292,0.0,0.0628,0.567,105.052,176944.0,0,0,1,0,0,0,1.0
0.704,0.332,11.0,-13.385,0.0,0.0819,0.0131,0.87,0.0909,0.276,120.018,489291.0,1,0,0,0,0,0,0.0
0.852,0.463,7.0,-8.399,1.0,0.0694,0.00388,0.764,0.133,0.479,126.992,247280.0,1,0,0,0,0,0,0.0
0.539,0.954,1.0,-3.054,0.0,0.12,0.00224,0.835,0.0623,0.389,129.956,174399.0,1,0,0,0,0,0,0.0
0.649,0.531,4.0,-8.335,1.0,0.0363,0.457,0.0,0.249,0.488,78.946,258133.0,0,0,0,1,0,0,0.0
0.882,0.81,2.0,-7.266,0.0,0.219,0.395,0.0211,0.336,0.824,127.974,174330.0,1,0,0,0,0,0,0.0
0.794,0.525,1.0,-6.582,1.0,0.161,0.198,3.68e-06,0.124,0.265,160.119,196320.0,0,0,0,1,0,0,1.0
0.819,0.859,8.0,-6.264,1.0,0.224,0.0244,0.0,0.0916,0.612,104.906,195429.0,0,1,0,0,0,0,1.0
0.757,0.694,10.0,-10.588,0.0,0.0745,0.0018,0.934,0.326,0.723,127.04,107813.0,1,0,0,0,0,0,0.0
0.754,0.847,11.0,-3.479,1.0,0.0784,0.15,0.0,0.207,0.444,100.047,311787.0,0,1,0,0,0,0,1.0
0.66,0.491,9.0,-8.368,1.0,0.0697,0.828,0.0,0.151,0.322,124.027,263640.0,0,1,0,0,0,0,1.0
0.7,0.538,1.0,-5.952,1.0,0.045,0.000204,0.0,0.105,0.189,136.518,237733.0,0,0,0,1,0,0,1.0
0.703,0.741,5.0,-5.022,0.0,0.193,0.322,2.67e-06,0.208,0.388,167.841,186910.0,0,0,0,0,1,0,0.0
0.423,0.94,1.0,-4.012,0.0,0.0635,0.00166,0.0,0.178,0.505,149.934,206520.0,0,0,1,0,0,0,0.0
0.59,0.773,0.0,-4.914,1.0,0.0325,0.0409,0.000657,0.0955,0.404,128.047,229219.0,0,0,1,0,0,0,0.0
0.728,0.757,7.0,-5.59,1.0,0.244,0.129,0.0,0.361,0.504,90.837,299067.0,0,1,0,0,0,0,0.0
0.871,0.739,11.0,-6.956,1.0,0.0617,0.0314,3.45e-05,0.124,0.303,115.059,313728.0,0,1,0,0,0,0,0.0
0.951,0.573,0.0,-6.002,0.0,0.227,0.0667,0.0,0.119,0.42,105.052,211040.0,0,0,0,0,1,0,1.0
0.533,0.376,9.0,-11.913,0.0,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947.0,0,0,0,0,0,1,1.0
0.854,0.505,7.0,-7.628,1.0,0.0494,0.0036,4.48e-05,0.0687,0.872,119.986,263053.0,1,0,0,0,0,0,0.0
0.604,0.995,7.0,-4.829,0.0,0.0685,5.06e-05,0.505,0.632,0.114,138.007,264440.0,0,0,1,0,0,0,0.0
0.541,0.919,2.0,-6.282,1.0,0.0684,0.0475,1.17e-05,0.0846,0.64,140.114,340760.0,0,0,0,0,0,1,0.0
0.478,0.904,0.0,-5.412,0.0,0.0648,0.00221,0.0,0.408,0.318,150.055,187200.0,1,0,0,0,0,0,0.0
0.738,0.694,2.0,-6.953,0.0,0.455,0.28,0.0,0.242,0.537,92.029,247173.0,0,0,0,1,0,0,0.0
0.784,0.893,7.0,-5.153,0.0,0.0923,0.3,1.57e-05,0.272,0.819,118.738,216733.0,0,1,0,0,0,0,0.0
0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,182161.0,0,0,1,0,0,0,1.0
0.727,0.387,1.0,-12.333,1.0,0.0412,0.248,0.0102,0.0625,0.966,160.395,150400.0,0,0,0,1,0,0,0.0
0.321,0.482,11.0,-5.955,1.0,0.0303,0.0137,0.0,0.0693,0.615,201.758,182280.0,0,0,0,0,0,1,1.0
0.53,0.864,4.0,-4.948,0.0,0.061,0.000753,0.000459,0.354,0.484,166.312,288533.0,0,0,0,0,0,1,1.0
0.74,0.415,0.0,-8.914,1.0,0.0707,0.242,0.000156,0.319,0.156,136.029,180161.0,0,0,1,0,0,0,0.0
0.611,0.797,6.0,-7.627,0.0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107.0,0,0,1,0,0,0,0.0
0.731,0.725,2.0,-5.21,1.0,0.249,0.00432,0.0,0.0556,0.351,149.963,179200.0,0,0,0,0,1,0,0.0
0.484,0.996,6.0,-1.465,1.0,0.142,4.07e-05,0.0,0.375,0.301,105.01,209394.0,0,0,0,0,0,1,0.0
0.653,0.311,6.0,-16.351,1.0,0.0341,0.333,0.000637,0.115,0.534,77.103,283690.0,0,0,0,1,0,0,0.0
0.83,0.387,10.0,-12.908,0.0,0.345,0.0858,0.407,0.0926,0.561,120.006,132193.0,0,0,0,0,1,0,0.0
0.851,0.848,7.0,-5.136,1.0,0.181,0.00472,0.0,0.0783,0.897,144.092,254707.0,0,0,0,0,1,0,0.0
0.747,0.686,10.0,-4.802,1.0,0.0308,0.587,0.0,0.1,0.913,122.005,238707.0,0,1,0,0,0,0,0.0
0.581,0.923,0.0,-4.374,1.0,0.0407,0.000757,0.0,0.182,0.887,95.616,171533.0,0,0,1,0,0,0,0.0
0.443,0.934,5.0,-3.398,0.0,0.0501,0.00604,6.66e-06,0.0779,0.401,93.43,202800.0,0,0,0,0,0,1,1.0
0.676,0.917,9.0,-4.897,1.0,0.125,0.285,0.0,0.176,0.727,120.014,215827.0,0,1,0,0,0,0,0.0
0.84,0.848,2.0,-5.413,0.0,0.0347,0.184,1.6e-05,0.0681,0.897,102.007,158867.0,0,1,0,0,0,0,0.0
0.731,0.355,8.0,-12.741,1.0,0.0603,0.00864,5.14e-05,0.0579,0.529,175.72,258467.0,0,0,0,1,0,0,0.0
0.537,0.959,0.0,-3.002,0.0,0.0557,0.0704,1.8e-06,0.382,0.828,122.806,222707.0,0,0,0,0,0,1,0.0
